user_id,post_id,like_time,device
393,33,2025-06-04 10:12:36,Desktop
283,29,2025-06-04 21:38:32,Smartphone
55,6,2025-06-04 20:31:19,Smartphone
43,47,2025-06-04 18:57:09,Desktop
84,25,2025-06-02 23:04:14,Smartphone
114,45,2025-06-04 19:20:42,Desktop
35,39,2025-06-02 22:02:27,Smartphone
356,40,2025-06-01 21:59:05,Smartphone
224,29,2025-06-03 16:02:42,Smartphone
125,38,2025-06-01 09:56:41,Smartphone
163,6,2025-06-03 20:17:29,Smartphone
467,12,2025-06-03 16:24:04,Desktop
476,4,2025-06-04 19:57:07,Smartphone
273,37,2025-06-02 20:06:05,Desktop
468,10,2025-06-02 16:00:08,Smartphone
162,40,2025-06-04 14:07:54,Tablet
382,26,2025-06-01 08:10:50,Desktop
110,6,2025-06-03 03:15:19,Smartphone
160,37,2025-06-04 01:53:10,Smartphone
3,32,2025-06-01 10:48:17,Tablet
155,10,2025-06-02 21:12:23,Smartphone
223,25,2025-06-03 19:14:46,Desktop
463,39,2025-06-03 17:48:53,Desktop
369,10,2025-06-01 05:28:37,Smartphone
405,43,2025-06-01 08:17:06,Desktop
122,11,2025-06-03 05:42:04,Smartphone
245,37,2025-06-02 17:48:31,Smartphone
7,24,2025-06-01 11:10:29,Tablet
182,38,2025-06-04 21:53:10,Tablet
17,11,2025-06-01 13:09:01,Smartphone
8,43,2025-06-04 17:34:01,Desktop
496,31,2025-06-04 14:31:08,Smartphone
436,1,2025-06-04 01:50:49,Tablet
306,37,2025-06-03 07:59:39,Smartphone
135,26,2025-06-03 19:23:14,Desktop
258,11,2025-06-04 12:30:59,Smartphone
225,15,2025-06-04 08:43:41,Smartphone
342,48,2025-06-01 05:58:27,Smartphone
358,39,2025-06-03 17:29:49,Desktop
303,26,2025-06-04 11:15:12,Smartphone
341,29,2025-06-04 22:55:50,Tablet
180,19,2025-06-02 03:24:51,Desktop
102,33,2025-06-02 22:49:32,Desktop
244,49,2025-06-04 16:06:37,Smartphone
399,21,2025-06-03 21:16:06,Smartphone
214,14,2025-06-04 01:01:00,Tablet
73,2,2025-06-01 21:58:14,Smartphone
312,31,2025-06-01 09:00:39,Smartphone
387,20,2025-06-03 17:36:43,Desktop
235,30,2025-06-01 15:04:24,Smartphone
161,29,2025-06-03 02:01:00,Desktop
217,26,2025-06-01 12:16:52,Smartphone
64,27,2025-06-04 01:28:48,Desktop
210,40,2025-06-04 22:05:56,Desktop
465,4,2025-06-02 01:07:50,Smartphone
8,5,2025-06-01 05:42:01,Smartphone
96,29,2025-06-02 12:04:49,Smartphone
252,43,2025-06-03 15:45:11,Smartphone
190,28,2025-06-03 15:59:43,Desktop
402,25,2025-06-04 04:19:22,Desktop
84,20,2025-06-04 04:07:50,Desktop
460,17,2025-06-04 16:48:33,Smartphone
478,49,2025-06-01 23:07:08,Tablet
79,47,2025-06-03 04:59:47,Smartphone
400,27,2025-06-03 06:18:01,Tablet
378,14,2025-06-02 17:11:57,Desktop
440,12,2025-06-03 08:25:17,Tablet
341,24,2025-06-03 11:31:52,Desktop
145,12,2025-06-03 01:16:41,Tablet
280,21,2025-06-04 15:04:24,Tablet
311,32,2025-06-01 07:37:34,Smartphone
90,38,2025-06-04 19:52:46,Smartphone
209,41,2025-06-04 22:16:14,Smartphone
215,34,2025-06-03 00:44:12,Smartphone
478,11,2025-06-01 09:35:56,Smartphone
316,11,2025-06-03 00:00:52,Smartphone
106,39,2025-06-01 13:45:48,Desktop
351,20,2025-06-04 09:15:33,Smartphone
209,47,2025-06-03 08:17:50,Desktop
354,49,2025-06-02 17:22:54,Desktop
4,17,2025-06-02 12:41:58,Smartphone
289,26,2025-06-04 23:37:08,Smartphone
205,5,2025-06-04 15:46:28,Desktop
146,12,2025-06-01 21:53:58,Desktop
203,1,2025-06-03 00:32:57,Smartphone
211,20,2025-06-01 11:52:10,Smartphone
118,44,2025-06-04 12:52:03,Smartphone
461,33,2025-06-01 20:35:49,Desktop
488,39,2025-06-03 02:56:46,Smartphone
288,48,2025-06-02 21:10:50,Smartphone
119,7,2025-06-04 23:32:41,Desktop
117,47,2025-06-03 09:04:58,Smartphone
185,38,2025-06-01 18:46:47,Desktop
446,13,2025-06-04 14:39:32,Smartphone
8,13,2025-06-01 12:20:17,Smartphone
324,4,2025-06-02 21:05:10,Smartphone
292,12,2025-06-04 09:23:56,Desktop
190,49,2025-06-03 06:51:28,Smartphone
182,35,2025-06-04 21:42:55,Smartphone
328,29,2025-06-02 23:50:16,Desktop
135,30,2025-06-01 18:36:40,Smartphone
372,31,2025-06-04 04:39:41,Smartphone
433,43,2025-06-01 13:36:36,Smartphone
5,40,2025-06-04 22:05:03,Smartphone
300,48,2025-06-03 13:39:46,Desktop
425,42,2025-06-04 02:03:14,Smartphone
324,13,2025-06-03 04:41:42,Desktop
263,49,2025-06-01 02:39:18,Desktop
294,26,2025-06-03 04:48:25,Smartphone
467,3,2025-06-02 20:58:54,Smartphone
234,13,2025-06-02 02:15:09,Desktop
103,9,2025-06-02 07:11:38,Desktop
41,21,2025-06-03 01:46:06,Smartphone
487,29,2025-06-03 22:49:06,Smartphone
261,13,2025-06-02 03:57:46,Smartphone
57,40,2025-06-02 08:59:33,Smartphone
216,10,2025-06-01 20:02:03,Smartphone
93,49,2025-06-01 22:33:55,Desktop
419,24,2025-06-01 11:14:16,Desktop
376,30,2025-06-02 19:04:40,Smartphone
191,47,2025-06-01 14:43:46,Desktop
358,27,2025-06-04 01:56:15,Desktop
195,11,2025-06-04 06:36:35,Desktop
121,45,2025-06-04 04:40:54,Smartphone
296,5,2025-06-01 05:29:50,Smartphone
281,25,2025-06-03 01:02:41,Smartphone
372,25,2025-06-04 18:00:26,Desktop
303,5,2025-06-01 19:05:07,Smartphone
274,45,2025-06-04 14:58:49,Desktop
159,42,2025-06-03 06:51:49,Tablet
154,48,2025-06-01 22:27:52,Smartphone
13,27,2025-06-01 23:37:44,Smartphone
405,10,2025-06-02 02:20:15,Smartphone
54,1,2025-06-04 18:59:03,Desktop
274,18,2025-06-02 00:06:30,Tablet
7,0,2025-06-03 15:44:26,Smartphone
172,47,2025-06-01 06:21:47,Smartphone
469,3,2025-06-03 11:50:08,Smartphone
456,47,2025-06-03 05:03:17,Desktop
17,39,2025-06-02 10:35:34,Desktop
156,7,2025-06-03 16:41:28,Desktop
277,35,2025-06-04 16:55:27,Smartphone
153,27,2025-06-02 17:29:44,Desktop
378,37,2025-06-03 17:22:47,Tablet
238,38,2025-06-02 10:04:44,Smartphone
325,43,2025-06-04 05:46:15,Desktop
6,32,2025-06-02 10:49:53,Smartphone
420,1,2025-06-02 21:04:10,Smartphone
116,20,2025-06-03 20:18:19,Desktop
94,5,2025-06-02 04:15:20,Tablet
186,23,2025-06-03 05:34:14,Smartphone
58,46,2025-06-04 11:04:24,Tablet
13,30,2025-06-03 16:09:59,Smartphone
198,24,2025-06-03 19:14:13,Smartphone
337,40,2025-06-02 17:02:09,Smartphone
480,25,2025-06-03 07:36:51,Smartphone
365,29,2025-06-04 01:14:27,Smartphone
430,47,2025-06-04 04:49:00,Smartphone
40,45,2025-06-03 12:58:18,Tablet
109,23,2025-06-01 23:36:05,Smartphone
99,35,2025-06-02 05:04:59,Smartphone
310,3,2025-06-04 16:03:37,Smartphone
285,12,2025-06-01 20:09:20,Smartphone
434,10,2025-06-02 12:24:33,Tablet
279,16,2025-06-01 07:35:57,Smartphone
349,25,2025-06-04 21:22:42,Tablet
381,40,2025-06-03 21:59:27,Smartphone
168,2,2025-06-03 06:03:42,Smartphone
262,35,2025-06-04 08:45:39,Smartphone
476,3,2025-06-01 14:56:26,Desktop
53,10,2025-06-04 03:08:05,Smartphone
183,18,2025-06-01 18:09:27,Smartphone
84,6,2025-06-02 17:30:55,Smartphone
307,0,2025-06-01 12:12:54,Tablet
315,11,2025-06-01 23:20:49,Smartphone
397,27,2025-06-02 15:43:41,Smartphone
133,13,2025-06-03 17:26:12,Smartphone
63,18,2025-06-04 02:45:44,Tablet
215,26,2025-06-01 21:27:33,Smartphone
248,28,2025-06-03 15:42:41,Smartphone
30,26,2025-06-01 13:21:24,Desktop
101,45,2025-06-02 08:20:11,Smartphone
21,46,2025-06-03 17:42:00,Smartphone
276,14,2025-06-03 02:54:43,Desktop
470,27,2025-06-01 03:53:02,Smartphone
458,44,2025-06-03 12:25:25,Desktop
144,39,2025-06-01 07:45:21,Smartphone
108,30,2025-06-03 09:44:16,Smartphone
93,42,2025-06-04 01:06:36,Desktop
41,46,2025-06-03 06:27:43,Smartphone
103,11,2025-06-02 10:20:15,Smartphone
129,27,2025-06-03 08:14:22,Desktop
276,18,2025-06-01 11:53:04,Desktop
213,6,2025-06-03 06:36:02,Smartphone
227,45,2025-06-02 08:42:02,Smartphone
491,10,2025-06-01 04:06:18,Smartphone
109,7,2025-06-02 22:24:42,Smartphone
176,4,2025-06-01 14:25:48,Smartphone
492,26,2025-06-04 22:39:26,Smartphone
400,48,2025-06-03 00:49:48,Desktop
272,19,2025-06-01 21:16:11,Smartphone
104,17,2025-06-01 20:02:21,Smartphone
434,11,2025-06-01 05:34:41,Smartphone
426,7,2025-06-02 17:46:47,Desktop
494,41,2025-06-03 20:48:22,Smartphone
421,38,2025-06-01 20:12:47,Smartphone
98,31,2025-06-03 20:19:08,Desktop
155,22,2025-06-03 17:19:56,Tablet
317,43,2025-06-04 17:36:59,Smartphone
177,32,2025-06-01 00:45:53,Smartphone
426,31,2025-06-01 11:32:17,Smartphone
7,41,2025-06-01 02:46:03,Smartphone
383,17,2025-06-02 13:16:17,Desktop
93,5,2025-06-02 07:24:25,Smartphone
125,26,2025-06-01 21:46:31,Desktop
406,17,2025-06-04 07:55:31,Smartphone
447,16,2025-06-04 16:40:28,Smartphone
444,42,2025-06-04 04:51:44,Smartphone
46,22,2025-06-03 13:38:27,Smartphone
99,32,2025-06-01 16:11:33,Smartphone
160,10,2025-06-02 17:57:28,Smartphone
277,11,2025-06-02 10:36:31,Smartphone
47,11,2025-06-02 19:51:29,Smartphone
396,40,2025-06-01 17:44:43,Smartphone
388,6,2025-06-01 06:57:14,Smartphone
221,49,2025-06-02 10:43:30,Smartphone
95,30,2025-06-03 13:08:29,Smartphone
16,23,2025-06-04 21:03:14,Smartphone
20,35,2025-06-04 18:42:12,Desktop
252,42,2025-06-03 18:34:19,Smartphone
454,30,2025-06-01 09:08:49,Smartphone
335,49,2025-06-01 16:08:41,Desktop
157,1,2025-06-04 00:47:34,Desktop
13,1,2025-06-04 14:54:23,Smartphone
474,49,2025-06-04 06:04:06,Tablet
454,40,2025-06-01 02:23:36,Desktop
6,25,2025-06-04 20:02:06,Smartphone
245,34,2025-06-04 03:03:25,Tablet
496,22,2025-06-04 11:44:50,Tablet
12,1,2025-06-02 11:14:05,Desktop
393,45,2025-06-01 20:54:35,Smartphone
263,33,2025-06-02 18:25:10,Smartphone
288,25,2025-06-03 14:30:44,Smartphone
264,48,2025-06-01 00:13:40,Desktop
283,43,2025-06-04 17:32:17,Smartphone
166,26,2025-06-03 03:22:57,Smartphone
222,20,2025-06-02 11:02:04,Smartphone
145,46,2025-06-04 11:06:32,Desktop
36,38,2025-06-03 12:40:01,Desktop
154,27,2025-06-02 03:16:46,Smartphone
45,32,2025-06-01 12:28:06,Smartphone
170,12,2025-06-04 04:14:16,Smartphone
255,49,2025-06-03 04:31:00,Desktop
1,37,2025-06-01 09:51:23,Smartphone
106,8,2025-06-04 04:36:46,Smartphone
214,42,2025-06-04 07:14:15,Smartphone
197,24,2025-06-04 01:53:05,Smartphone
109,26,2025-06-04 01:55:40,Smartphone
154,13,2025-06-04 08:42:15,Desktop
0,15,2025-06-01 02:57:41,Smartphone
102,27,2025-06-03 08:51:50,Smartphone
376,47,2025-06-03 20:28:06,Desktop
379,9,2025-06-01 06:20:24,Desktop
9,39,2025-06-04 20:34:34,Smartphone
493,7,2025-06-03 08:20:37,Smartphone
351,13,2025-06-03 06:21:57,Desktop
444,47,2025-06-02 12:56:25,Smartphone
28,6,2025-06-01 02:21:55,Tablet
430,49,2025-06-03 04:00:20,Desktop
448,47,2025-06-01 09:50:20,Smartphone
280,48,2025-06-03 02:12:55,Desktop
24,27,2025-06-02 11:06:59,Smartphone
460,37,2025-06-04 23:41:51,Smartphone
326,5,2025-06-04 19:29:47,Smartphone
201,45,2025-06-01 15:05:49,Smartphone
276,43,2025-06-04 12:44:44,Smartphone
183,48,2025-06-03 00:25:35,Smartphone
63,26,2025-06-01 19:25:45,Smartphone
154,13,2025-06-01 06:27:24,Smartphone
430,39,2025-06-03 03:18:26,Smartphone
191,24,2025-06-04 07:31:08,Smartphone
441,40,2025-06-03 01:18:16,Desktop
307,1,2025-06-04 21:36:50,Smartphone
353,4,2025-06-02 01:29:57,Smartphone
263,2,2025-06-03 19:39:56,Smartphone
231,10,2025-06-03 21:41:28,Desktop
204,13,2025-06-04 20:00:11,Smartphone
200,27,2025-06-02 02:32:46,Desktop
357,49,2025-06-01 19:38:21,Smartphone
437,31,2025-06-01 09:11:22,Smartphone
106,42,2025-06-03 18:39:15,Smartphone
247,18,2025-06-01 05:23:10,Smartphone
147,44,2025-06-02 18:44:08,Smartphone
465,26,2025-06-02 05:21:31,Smartphone
198,41,2025-06-01 06:22:47,Smartphone
111,13,2025-06-02 05:02:59,Smartphone
185,18,2025-06-01 06:06:10,Smartphone
292,11,2025-06-02 21:57:43,Smartphone
231,21,2025-06-02 21:09:29,Tablet
148,46,2025-06-04 03:03:29,Smartphone
399,47,2025-06-03 09:59:44,Desktop
248,37,2025-06-04 07:05:04,Desktop
394,45,2025-06-03 20:56:37,Smartphone
32,23,2025-06-02 12:53:29,Smartphone
434,18,2025-06-01 05:19:59,Smartphone
231,14,2025-06-04 22:12:42,Desktop
461,1,2025-06-02 03:49:53,Smartphone
307,48,2025-06-02 17:40:04,Desktop
396,21,2025-06-03 03:59:17,Smartphone
331,25,2025-06-01 06:57:43,Smartphone
15,37,2025-06-04 23:29:52,Smartphone
395,45,2025-06-03 00:20:24,Smartphone
407,30,2025-06-02 15:47:24,Smartphone
440,1,2025-06-01 18:07:40,Desktop
409,42,2025-06-03 05:35:48,Smartphone
262,48,2025-06-03 15:38:08,Desktop
98,38,2025-06-03 10:15:26,Tablet
428,48,2025-06-03 16:02:28,Tablet
216,47,2025-06-03 08:18:33,Smartphone
263,20,2025-06-03 01:22:32,Smartphone
106,27,2025-06-02 03:12:26,Smartphone
41,10,2025-06-04 00:15:53,Desktop
84,3,2025-06-04 00:27:25,Desktop
493,40,2025-06-03 05:29:55,Smartphone
450,42,2025-06-04 03:37:30,Smartphone
137,25,2025-06-02 14:50:38,Smartphone
344,14,2025-06-01 12:01:52,Smartphone
428,20,2025-06-03 13:49:20,Smartphone
336,6,2025-06-01 11:29:40,Smartphone
345,39,2025-06-03 14:42:42,Smartphone
474,12,2025-06-04 15:44:19,Smartphone
232,25,2025-06-02 02:16:51,Smartphone
184,37,2025-06-04 07:26:25,Smartphone
6,45,2025-06-02 18:46:58,Smartphone
451,41,2025-06-02 22:46:47,Tablet
325,27,2025-06-01 14:56:30,Smartphone
97,10,2025-06-01 11:39:39,Smartphone
15,19,2025-06-02 23:45:24,Smartphone
64,41,2025-06-02 19:03:20,Desktop
448,20,2025-06-02 20:38:12,Smartphone
4,40,2025-06-03 16:56:28,Smartphone
209,5,2025-06-04 15:45:47,Desktop
458,15,2025-06-03 14:03:27,Smartphone
140,6,2025-06-02 00:16:09,Smartphone
422,40,2025-06-03 16:38:55,Smartphone
433,29,2025-06-03 03:11:51,Smartphone
17,35,2025-06-03 17:07:04,Smartphone
293,43,2025-06-01 06:10:06,Desktop
314,23,2025-06-03 03:20:42,Desktop
393,36,2025-06-04 17:32:39,Smartphone
401,29,2025-06-03 15:20:34,Desktop
250,38,2025-06-02 15:59:06,Smartphone
56,32,2025-06-04 21:07:46,Smartphone
466,33,2025-06-01 08:21:12,Smartphone
88,5,2025-06-01 10:55:43,Smartphone
68,49,2025-06-04 20:50:40,Desktop
133,30,2025-06-03 11:09:31,Desktop
211,2,2025-06-03 04:54:39,Smartphone
68,13,2025-06-04 02:43:24,Smartphone
322,45,2025-06-01 23:17:59,Smartphone
378,21,2025-06-01 04:32:06,Tablet
342,33,2025-06-01 20:47:37,Tablet
205,26,2025-06-04 16:29:03,Smartphone
111,2,2025-06-03 15:48:48,Smartphone
35,7,2025-06-01 05:04:04,Smartphone
437,43,2025-06-01 18:23:00,Desktop
84,20,2025-06-01 09:47:29,Smartphone
285,40,2025-06-02 10:22:09,Desktop
102,32,2025-06-04 21:57:31,Desktop
417,35,2025-06-03 05:21:01,Desktop
97,39,2025-06-03 04:44:31,Desktop
95,26,2025-06-03 07:45:25,Smartphone
352,27,2025-06-04 10:36:39,Smartphone
481,48,2025-06-01 04:42:59,Smartphone
40,42,2025-06-04 16:07:23,Tablet
239,25,2025-06-01 22:20:45,Smartphone
485,35,2025-06-03 17:31:29,Tablet
382,1,2025-06-03 06:01:32,Smartphone
403,19,2025-06-03 06:10:42,Smartphone
189,30,2025-06-03 16:39:12,Smartphone
1,38,2025-06-01 11:11:50,Desktop
481,20,2025-06-04 11:35:00,Smartphone
446,4,2025-06-01 20:03:11,Smartphone
458,29,2025-06-04 05:06:29,Desktop
434,18,2025-06-03 05:26:27,Tablet
206,47,2025-06-03 09:58:04,Smartphone
397,47,2025-06-02 21:47:08,Smartphone
155,5,2025-06-04 22:35:56,Tablet
470,35,2025-06-02 16:35:13,Smartphone
341,13,2025-06-02 12:21:08,Tablet
154,39,2025-06-01 16:31:19,Smartphone
283,26,2025-06-01 03:46:26,Desktop
346,23,2025-06-02 03:05:42,Smartphone
140,3,2025-06-04 00:40:42,Smartphone
5,10,2025-06-04 03:24:07,Smartphone
3,25,2025-06-03 08:21:32,Desktop
237,39,2025-06-04 09:47:58,Desktop
405,26,2025-06-01 17:09:00,Smartphone
368,18,2025-06-02 14:07:26,Desktop
43,4,2025-06-02 13:54:26,Smartphone
85,6,2025-06-03 16:59:35,Desktop
340,1,2025-06-02 07:14:56,Smartphone
403,4,2025-06-04 17:06:39,Desktop
424,27,2025-06-02 17:35:24,Smartphone
385,44,2025-06-03 23:32:10,Smartphone
459,18,2025-06-02 05:09:11,Smartphone
492,41,2025-06-01 17:51:37,Smartphone
262,28,2025-06-01 19:46:00,Smartphone
450,35,2025-06-01 10:47:04,Smartphone
122,35,2025-06-03 17:50:00,Desktop
332,40,2025-06-02 01:08:41,Smartphone
126,21,2025-06-03 16:49:26,Tablet
21,39,2025-06-01 12:47:07,Desktop
141,37,2025-06-02 22:32:36,Tablet
83,8,2025-06-03 02:35:50,Desktop
56,49,2025-06-01 09:27:26,Smartphone
483,43,2025-06-04 08:05:56,Smartphone
463,27,2025-06-04 06:57:33,Smartphone
394,7,2025-06-02 18:17:13,Smartphone
115,37,2025-06-02 19:41:03,Smartphone
430,27,2025-06-01 22:56:18,Desktop
235,37,2025-06-04 20:52:18,Smartphone
161,19,2025-06-02 01:21:13,Smartphone
235,49,2025-06-03 04:38:46,Smartphone
442,45,2025-06-04 02:05:34,Smartphone
470,22,2025-06-02 08:39:27,Smartphone
498,6,2025-06-01 17:40:28,Tablet
438,4,2025-06-02 05:16:11,Smartphone
455,32,2025-06-01 20:13:31,Smartphone
394,45,2025-06-02 10:28:37,Smartphone
154,35,2025-06-03 23:56:49,Smartphone
369,37,2025-06-01 03:49:40,Smartphone
474,0,2025-06-03 04:33:33,Desktop
121,32,2025-06-04 08:41:06,Desktop
252,4,2025-06-04 11:20:38,Desktop
394,20,2025-06-03 05:43:35,Smartphone
254,47,2025-06-03 20:04:15,Desktop
138,37,2025-06-04 08:20:21,Smartphone
61,46,2025-06-01 18:53:57,Smartphone
492,6,2025-06-04 17:07:17,Smartphone
270,9,2025-06-01 12:33:21,Smartphone
475,45,2025-06-01 09:34:30,Tablet
106,38,2025-06-02 21:02:37,Smartphone
74,6,2025-06-03 09:59:10,Smartphone
406,46,2025-06-03 21:42:38,Smartphone
286,37,2025-06-04 04:33:35,Smartphone
352,23,2025-06-03 11:49:34,Smartphone
3,13,2025-06-03 11:37:41,Smartphone
29,12,2025-06-04 11:43:33,Smartphone
245,20,2025-06-01 10:44:26,Smartphone
0,4,2025-06-01 18:15:07,Smartphone
9,49,2025-06-02 22:10:13,Smartphone
328,13,2025-06-04 21:32:50,Desktop
402,7,2025-06-01 10:48:03,Desktop
40,20,2025-06-03 17:31:56,Smartphone
459,25,2025-06-03 19:50:30,Smartphone
210,34,2025-06-04 03:20:45,Tablet
76,43,2025-06-03 02:10:24,Tablet
15,0,2025-06-01 18:41:24,Desktop
196,14,2025-06-04 08:17:21,Smartphone
372,39,2025-06-04 21:10:36,Smartphone
261,15,2025-06-04 13:36:09,Smartphone
451,10,2025-06-02 02:30:01,Smartphone
404,20,2025-06-01 18:47:30,Tablet
210,42,2025-06-03 15:00:16,Smartphone
264,37,2025-06-04 01:14:05,Smartphone
420,5,2025-06-01 08:04:12,Smartphone
314,39,2025-06-01 18:04:56,Desktop
281,6,2025-06-04 03:27:14,Tablet
474,16,2025-06-01 22:17:04,Desktop
429,47,2025-06-02 20:17:28,Tablet
367,31,2025-06-01 23:58:47,Desktop
367,35,2025-06-01 23:35:17,Desktop
350,47,2025-06-02 22:59:27,Smartphone
409,41,2025-06-02 08:50:11,Desktop
263,6,2025-06-03 02:23:35,Smartphone
41,12,2025-06-04 03:34:11,Smartphone
403,26,2025-06-02 17:22:03,Smartphone
202,38,2025-06-01 11:29:05,Tablet
206,30,2025-06-02 12:29:49,Smartphone
195,43,2025-06-02 04:35:18,Smartphone
331,20,2025-06-04 20:29:12,Smartphone
115,49,2025-06-04 08:13:19,Smartphone
121,8,2025-06-02 15:58:11,Desktop
341,4,2025-06-01 18:13:45,Smartphone
114,31,2025-06-04 19:01:31,Smartphone
97,47,2025-06-02 20:06:07,Smartphone
461,11,2025-06-04 17:28:57,Smartphone
232,45,2025-06-04 05:41:36,Smartphone
478,32,2025-06-01 13:36:23,Desktop
353,18,2025-06-04 01:11:33,Smartphone
465,13,2025-06-04 21:21:02,Tablet
73,1,2025-06-02 00:33:33,Desktop
366,32,2025-06-04 14:11:18,Smartphone
95,28,2025-06-04 12:33:45,Smartphone
319,29,2025-06-01 22:27:22,Tablet
489,43,2025-06-02 00:55:58,Desktop
74,6,2025-06-04 23:56:05,Smartphone
115,12,2025-06-04 18:56:46,Desktop
116,33,2025-06-04 16:07:47,Smartphone
282,41,2025-06-03 01:10:09,Smartphone
430,33,2025-06-04 10:04:58,Desktop
234,45,2025-06-01 05:59:57,Smartphone
456,27,2025-06-01 04:07:55,Desktop
400,44,2025-06-01 11:49:44,Smartphone
201,44,2025-06-01 06:37:15,Smartphone
341,13,2025-06-04 21:25:06,Smartphone
51,10,2025-06-04 11:59:54,Smartphone
42,16,2025-06-02 14:32:35,Smartphone
166,18,2025-06-04 22:49:39,Desktop
138,46,2025-06-02 06:42:04,Smartphone
482,22,2025-06-04 11:19:24,Smartphone
399,20,2025-06-03 12:40:11,Desktop
365,41,2025-06-04 18:01:06,Smartphone
351,13,2025-06-04 21:03:35,Smartphone
316,18,2025-06-01 04:24:38,Smartphone
295,38,2025-06-04 00:31:55,Smartphone
38,44,2025-06-04 19:20:14,Smartphone
211,47,2025-06-04 07:27:19,Smartphone
115,14,2025-06-02 18:11:11,Smartphone
489,32,2025-06-04 21:29:04,Desktop
194,15,2025-06-02 19:59:44,Smartphone
296,23,2025-06-03 22:20:02,Tablet
260,32,2025-06-02 11:39:46,Smartphone
141,15,2025-06-03 11:08:29,Smartphone
269,4,2025-06-02 19:19:01,Desktop
353,14,2025-06-03 18:03:07,Desktop
297,26,2025-06-01 10:37:38,Smartphone
471,46,2025-06-01 08:43:31,Smartphone
36,30,2025-06-01 23:01:19,Tablet
302,47,2025-06-03 16:01:19,Smartphone
298,24,2025-06-03 12:31:45,Smartphone
40,17,2025-06-03 22:31:27,Smartphone
479,4,2025-06-03 19:38:21,Smartphone
172,26,2025-06-02 05:42:46,Tablet
218,28,2025-06-03 01:32:38,Tablet
354,18,2025-06-04 16:21:04,Smartphone
272,24,2025-06-01 20:55:23,Smartphone
241,19,2025-06-02 21:31:23,Smartphone
217,7,2025-06-02 22:30:13,Smartphone
58,42,2025-06-03 02:17:53,Smartphone
338,23,2025-06-03 10:04:02,Smartphone
247,30,2025-06-01 19:02:39,Smartphone
459,40,2025-06-03 05:57:49,Smartphone
127,3,2025-06-04 02:59:57,Smartphone
102,35,2025-06-04 09:47:46,Desktop
283,11,2025-06-01 15:27:50,Smartphone
434,27,2025-06-02 22:28:28,Desktop
127,47,2025-06-02 11:12:20,Smartphone
481,33,2025-06-03 19:56:05,Smartphone
162,31,2025-06-01 17:50:36,Smartphone
44,25,2025-06-02 14:57:12,Desktop
272,24,2025-06-03 17:28:37,Smartphone
328,30,2025-06-02 12:06:20,Smartphone
85,47,2025-06-01 20:31:00,Smartphone
303,49,2025-06-01 14:05:57,Smartphone
210,18,2025-06-01 07:22:11,Smartphone
276,41,2025-06-02 18:15:54,Tablet
420,4,2025-06-03 07:56:45,Desktop
247,26,2025-06-04 17:37:15,Smartphone
0,10,2025-06-03 12:53:43,Smartphone
302,40,2025-06-02 12:09:25,Tablet
25,38,2025-06-01 23:15:28,Desktop
177,23,2025-06-02 23:41:10,Smartphone
484,11,2025-06-04 12:07:54,Desktop
299,37,2025-06-02 21:32:32,Desktop
66,20,2025-06-02 03:38:47,Smartphone
121,35,2025-06-01 23:12:21,Smartphone
4,10,2025-06-04 00:33:54,Smartphone
295,25,2025-06-04 02:57:44,Smartphone
453,48,2025-06-03 19:59:05,Smartphone
448,7,2025-06-04 00:38:13,Tablet
310,27,2025-06-02 20:56:04,Smartphone
348,2,2025-06-04 00:26:05,Smartphone
444,47,2025-06-01 03:22:31,Tablet
326,27,2025-06-01 13:06:51,Smartphone
11,1,2025-06-03 09:16:12,Smartphone
133,32,2025-06-04 01:36:38,Smartphone
427,3,2025-06-03 18:35:20,Tablet
452,38,2025-06-02 11:03:31,Smartphone
266,49,2025-06-02 07:19:57,Desktop
382,38,2025-06-04 12:57:20,Desktop
204,22,2025-06-03 03:23:38,Smartphone
462,48,2025-06-01 07:05:10,Smartphone
356,39,2025-06-01 07:21:37,Smartphone
329,40,2025-06-02 16:58:31,Desktop
380,49,2025-06-04 00:04:27,Desktop
3,32,2025-06-04 15:01:11,Desktop
326,41,2025-06-04 23:17:00,Smartphone
127,35,2025-06-03 20:32:03,Smartphone
214,20,2025-06-02 17:36:54,Smartphone
144,43,2025-06-04 06:09:40,Tablet
66,4,2025-06-01 01:11:27,Smartphone
269,43,2025-06-01 15:39:19,Smartphone
287,27,2025-06-03 14:45:30,Smartphone
316,20,2025-06-01 19:30:20,Desktop
386,46,2025-06-02 14:30:59,Smartphone
102,6,2025-06-03 05:16:12,Smartphone
337,4,2025-06-03 10:43:41,Smartphone
257,38,2025-06-03 05:17:36,Smartphone
17,45,2025-06-01 06:35:20,Smartphone
444,4,2025-06-03 10:20:20,Smartphone
170,49,2025-06-01 07:27:01,Smartphone
23,28,2025-06-04 11:03:11,Smartphone
36,45,2025-06-04 09:49:13,Tablet
62,38,2025-06-02 04:20:55,Desktop
251,15,2025-06-03 04:47:46,Smartphone
286,36,2025-06-04 08:34:08,Smartphone
384,27,2025-06-02 18:01:50,Smartphone
172,26,2025-06-01 10:42:31,Smartphone
160,29,2025-06-03 08:15:58,Smartphone
436,32,2025-06-04 01:26:15,Smartphone
476,15,2025-06-03 17:35:15,Smartphone
80,5,2025-06-04 08:04:43,Tablet
297,17,2025-06-02 16:44:14,Smartphone
150,20,2025-06-04 18:45:58,Desktop
174,26,2025-06-04 16:59:22,Smartphone
